bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID
587	YER079C-A	chrV	-	319901	320240	319901	320240	1	319901,	320240,	n/a
587	YER080W	chrV	+	319962	321846	319962	321846	1	319962,	321846,	P40053
587	YER081W	chrV	+	322685	324095	322685	324095	1	322685,	324095,	P40054
587	YER082C	chrV	-	324271	325936	324271	325936	1	324271,	325936,	P40055
587	YER083C	chrV	-	326173	327031	326173	327031	1	326173,	327031,	P40056
587	YER084W	chrV	+	327064	327451	327064	327451	1	327064,	327451,	n/a
587	YER084W-A	chrV	+	327597	328110	327597	328110	1	327597,	328110,	n/a
587	YER085C	chrV	-	327618	328140	327618	328140	1	327618,	328140,	P40058
587	YER086W	chrV	+	328476	330207	328476	330207	1	328476,	330207,	P00927
587	YER087W	chrV	+	330575	332306	330575	332306	1	330575,	332306,	P39965
587	YER087C-A	chrV	-	331816	332368	331816	332368	1	331816,	332368,	n/a
587	YER087C-B	chrV	-	332581	332830	332581	332830	1	332581,	332830,	P52870
587	YER088C	chrV	-	333175	335188	333175	335188	1	333175,	335188,	P40059
587	YER088C-A	chrV	-	335695	336019	335695	336019	1	335695,	336019,	n/a
587	YER088W-B	chrV	+	335926	336073	335926	336073	1	335926,	336073,	n/a
587	YER089C	chrV	-	335945	337340	335945	337340	1	335945,	337340,	P39966
587	YER090W	chrV	+	337948	339472	337948	339472	1	337948,	339472,	P00899
587	YER090C-A	chrV	-	338321	338411	338321	338411	1	338321,	338411,	n/a
587	YER091C	chrV	-	339863	342167	339863	342167	1	339863,	342167,	P05694
587	YER091C-A	chrV	-	342389	342611	342389	342611	1	342389,	342611,	n/a
587	YER092W	chrV	+	342854	343232	342854	343232	1	342854,	343232,	P40060
587	YER093C	chrV	-	343319	347612	343319	347612	1	343319,	347612,	P40061
587	YER093C-A	chrV	-	347911	348400	347911	348400	2	347911,348276,	348201,348400,	P87275
587	YER094C	chrV	-	348728	349346	348728	349346	1	348728,	349346,	P25451
587	YER095W	chrV	+	349979	351182	349979	351182	1	349979,	351182,	P25454
587	YER096W	chrV	+	351697	353236	351697	353236	1	351697,	353236,	P39000
587	YER097W	chrV	+	355139	355469	355139	355469	1	355139,	355469,	n/a
587	YER098W	chrV	+	355465	357730	355465	357730	1	355465,	357730,	P39967
587	YER099C	chrV	-	358104	359061	358104	359061	1	358104,	359061,	P38620
587	YER100W	chrV	+	359561	360314	359561	360314	1	359561,	360314,	P33296
587	YER101C	chrV	-	360501	361794	360501	361794	1	360501,	361794,	P39945
587	YER102W	chrV	+	363099	363702	363099	363702	1	363099,	363702,	P05754
587	YER103W	chrV	+	364588	366517	364588	366517	1	364588,	366517,	P22202
587	YER104W	chrV	+	366801	367428	366801	367428	1	366801,	367428,	P40063
587	YER105C	chrV	-	367837	372013	367837	372013	1	367837,	372013,	P40064
587	YER106W	chrV	+	372325	373234	372325	373234	1	372325,	373234,	P40065
587	YER107C	chrV	-	373447	374545	373447	374545	1	373447,	374545,	P40066
587	YER107W-A	chrV	+	374393	374714	374393	374714	1	374393,	374714,	n/a
587	YER109C	chrV	-	375214	377614	375214	377614	1	375214,	377614,	P40068
587	YER110C	chrV	-	378761	382103	378761	382103	1	378761,	382103,	P40069
587	YER111C	chrV	-	382594	385876	382594	385876	1	382594,	385876,	P25302
587	YER112W	chrV	+	387231	387795	387231	387795	1	387231,	387795,	P40070
587	YER113C	chrV	-	387931	390052	387931	390052	1	387931,	390052,	P40071
588	YER115C	chrV	-	394291	394867	394291	394867	1	394291,	394867,	Q01684
588	YER116C	chrV	-	395347	396172	395347	396172	1	395347,	396172,	P40072
588	YER117W	chrV	+	396768	397653	396768	397653	2	396768,397281,	396810,397653,	P04451
588	YER118C	chrV	-	397951	399055	397951	399055	1	397951,	399055,	P40073
588	YER119C	chrV	-	399495	400842	399495	400842	1	399495,	400842,	P40074
588	YER119C-A	chrV	-	400866	401238	400866	401238	1	400866,	401238,	n/a
588	YER120W	chrV	+	401134	401869	401134	401869	1	401134,	401869,	P40075
588	YER121W	chrV	+	402374	402719	402374	402719	1	402374,	402719,	P40076
588	YER122C	chrV	-	402870	404352	402870	404352	1	402870,	404352,	P38682
588	YER123W	chrV	+	404812	406387	404812	406387	1	404812,	406387,	P39962
588	YER124C	chrV	-	407341	409063	407341	409063	1	407341,	409063,	P40077
588	YER125W	chrV	+	410188	412618	410188	412618	1	410188,	412618,	P39940
588	YER126C	chrV	-	413393	414179	413393	414179	1	413393,	414179,	P40078
588	YER127W	chrV	+	414480	415554	414480	415554	1	414480,	415554,	P40079
588	YER128W	chrV	+	415858	416470	415858	416470	1	415858,	416470,	P40080
588	YER129W	chrV	+	417280	420709	417280	420709	1	417280,	420709,	P38990
588	YER130C	chrV	-	421114	422446	421114	422446	1	421114,	422446,	P39959
588	YER131W	chrV	+	423951	424311	423951	424311	1	423951,	424311,	P39939
588	YER132C	chrV	-	425187	430449	425187	430449	1	425187,	430449,	P32634
588	YER133W	chrV	+	432494	433958	432494	433958	2	432494,433196,	432671,433958,	P32598
588	YER133W-A	chrV	+	437190	437532	437190	437532	1	437190,	437532,	n/a
588	YER134C	chrV	-	437266	437803	437266	437803	1	437266,	437803,	P40081
588	YER135C	chrV	-	437951	438344	437951	438344	1	437951,	438344,	n/a
588	YER136W	chrV	+	439615	440971	439615	440971	1	439615,	440971,	P39958
588	YER137C	chrV	-	441372	441819	441372	441819	1	441372,	441819,	P40083
588	YER137W-A	chrV	+	441574	441880	441574	441880	1	441574,	441880,	n/a
588	YER138C	chrV	-	443755	449024	443755	449024	2	443755,447722,	447721,449024,	Q03612
588	YER137C-A	chrV	-	447701	449024	447701	449024	1	447701,	449024,	Q12162
588	YER138W-A	chrV	+	449473	449578	449473	449578	1	449473,	449578,	P0C270
588	YER139C	chrV	-	450562	451243	450562	451243	1	450562,	451243,	P40084
588	YER140W	chrV	+	451564	453235	451564	453235	1	451564,	453235,	P40085
588	YER141W	chrV	+	453458	454919	453458	454919	1	453458,	454919,	P40086
588	YER142C	chrV	-	455145	456036	455145	456036	1	455145,	456036,	P22134
588	YER143W	chrV	+	456318	457605	456318	457605	1	456318,	457605,	P40087
588	YER144C	chrV	-	457805	460223	457805	460223	1	457805,	460223,	P39944
588	YER145C	chrV	-	460525	461740	460525	461740	1	460525,	461740,	P40088
588	YER145C-A	chrV	-	462385	462823	462385	462823	1	462385,	462823,	n/a
588	YER146W	chrV	+	462584	462866	462584	462866	1	462584,	462866,	P40089
588	YER147C	chrV	-	462967	464842	462967	464842	1	462967,	464842,	P40090
588	YER147C-A	chrV	-	465202	465613	465202	465613	1	465202,	465613,	n/a
588	YER148W	chrV	+	465302	466025	465302	466025	1	465302,	466025,	P13393
588	YER148W-A	chrV	+	466184	466763	466184	466763	1	466184,	466763,	n/a
588	YER149C	chrV	-	466207	467470	466207	467470	1	466207,	467470,	P40091
588	YER150W	chrV	+	468369	468816	468369	468816	1	468369,	468816,	P40092
588	YER151C	chrV	-	469685	472424	469685	472424	1	469685,	472424,	Q01477
588	YER152C	chrV	-	472656	473988	472656	473988	1	472656,	473988,	P10356
588	YER152W-A	chrV	+	473484	474051	473484	474051	1	473484,	474051,	n/a
588	YER153C	chrV	-	474040	474805	474040	474805	1	474040,	474805,	P10355
588	YER154W	chrV	+	475019	476228	475019	476228	1	475019,	476228,	P39952
588	YER155C	chrV	-	476344	482848	476344	482848	1	476344,	482848,	P39960
588	YER156C	chrV	-	483324	484341	483324	484341	1	483324,	484341,	P40093
588	YER157W	chrV	+	484787	487193	484787	487193	1	484787,	487193,	P40094
588	YER158C	chrV	-	488856	490578	488856	490578	1	488856,	490578,	P40095
588	YER158W-A	chrV	+	491486	491702	491486	491702	1	491486,	491702,	n/a
588	YER159C	chrV	-	491529	491958	491529	491958	1	491529,	491958,	P40096
588	YER160C	chrV	-	492855	498124	492855	498124	2	492855,496822,	496821,498124,	Q03619
588	YER159C-A	chrV	-	496801	498124	496801	498124	1	496801,	498124,	Q12231
588	YER161C	chrV	-	499346	500348	499346	500348	1	499346,	500348,	P06843
588	YER162C	chrV	-	500629	502894	500629	502894	1	500629,	502894,	P14736
588	YER163C	chrV	-	503083	503782	503083	503782	1	503083,	503782,	P32656
588	YER164W	chrV	+	505391	509798	505391	509798	1	505391,	509798,	P32657
588	YER165W	chrV	+	510372	512106	510372	512106	1	510372,	512106,	P04147
588	YER165C-A	chrV	-	512626	512983	512626	512983	1	512626,	512983,	n/a
588	YER166W	chrV	+	512743	517459	512743	517459	1	512743,	517459,	P32660
588	YER167W	chrV	+	518215	520771	518215	520771	1	518215,	520771,	P33306
588	YER168C	chrV	-	521028	522669	521028	522669	1	521028,	522669,	P21269
589	YER170W	chrV	+	525973	526651	525973	526651	1	525973,	526651,	P26364
589	YER171W	chrV	+	527081	529418	527081	529418	1	527081,	529418,	P06839
589	YER172C	chrV	-	529529	536021	529529	536021	1	529529,	536021,	P32639
589	YER172C-A	chrV	-	536274	536655	536274	536655	1	536274,	536655,	n/a
589	YER173W	chrV	+	536299	538279	536299	538279	1	536299,	538279,	P32641
589	YER174C	chrV	-	538433	539168	538433	539168	1	538433,	539168,	P32642
589	YER175C	chrV	-	539463	540363	539463	540363	1	539463,	540363,	P32643
589	YER175W-A	chrV	+	540649	540814	540649	540814	1	540649,	540814,	Q8TGU4
589	YER176W	chrV	+	541689	545055	541689	545055	1	541689,	545055,	P32644
589	YER177W	chrV	+	545610	546414	545610	546414	1	545610,	546414,	P29311
589	YER178W	chrV	+	546816	548079	546816	548079	1	546816,	548079,	P16387
589	YER179W	chrV	+	548420	549517	548420	549517	2	548420,548644,	548552,549517,	P25453
589	YER180C	chrV	-	549723	550527	549723	550527	1	549723,	550527,	P32645
589	YER180C-A	chrV	-	550864	551122	550864	551122	1	550864,	551122,	Q3E784
589	YER181C	chrV	-	551472	551796	551472	551796	1	551472,	551796,	n/a
589	YER182W	chrV	+	552524	553259	552524	553259	1	552524,	553259,	P40098
589	YER183C	chrV	-	553333	553969	553333	553969	1	553333,	553969,	P40099
589	YER184C	chrV	-	556295	558680	556295	558680	1	556295,	558680,	P39961
589	YER185W	chrV	+	559453	560365	559453	560365	1	559453,	560365,	P40100
589	YER186C	chrV	-	561704	562625	561704	562625	1	561704,	562625,	P40101
589	YER187W	chrV	+	566229	566655	566229	566655	1	566229,	566655,	P40102
589	YER188W	chrV	+	568039	568759	568039	568759	1	568039,	568759,	n/a
589	YER188C-A	chrV	-	569607	569907	569607	569907	1	569607,	569907,	P0C0V2
589	YER189W	chrV	+	571154	571523	571154	571523	1	571154,	571523,	P40104
589	YER190W	chrV	+	571479	576525	571479	576525	1	571479,	576525,	P40105
589	YER190C-A	chrV	-	574803	575379	574803	575379	1	574803,	575379,	n/a
589	YER190C-B	chrV	-	575679	576162	575679	576162	1	575679,	576162,	Q8TFA4
73	YJL091C	chrX	-	261079	262552	261079	262552	1	261079,	262552,	P47026
73	YJL026W	chrX	+	392403	393603	392403	393603	1	392403,	393603,	P09938
73	YJL026C-A	chrX	-	393065	393287	393065	393287	1	393065,	393287,	n/a
73	YJR125C	chrX	-	654736	655963	654736	655963	1	654736,	655963,	P47160
585	YJL225C	chrX	-	465	6130	465	6130	2	465,4969,	4581,6130,	P40889
585	YJL225W-A	chrX	+	828	1311	828	1311	1	828,	1311,	n/a
585	YJL223C	chrX	-	8775	9138	8775	9138	1	8775,	9138,	P0CE89
585	YJL222W-B	chrX	+	9345	9483	9345	9483	1	9345,	9483,	n/a
585	YJL222W-A	chrX	+	9451	9679	9451	9679	1	9451,	9679,	n/a
585	YJL222W	chrX	+	11474	16124	11474	16124	1	11474,	16124,	P40890
585	YJL221C	chrX	-	16766	18536	16766	18536	1	16766,	18536,	P40439
585	YJL220W	chrX	+	18242	18695	18242	18695	1	18242,	18695,	n/a
585	YJL219W	chrX	+	19496	21200	19496	21200	1	19496,	21200,	P40885
585	YJL218W	chrX	+	21972	22563	21972	22563	1	21972,	22563,	P40892
585	YJL217W	chrX	+	23132	23729	23132	23729	1	23132,	23729,	P40893
585	YJL216C	chrX	-	24340	26086	24340	26086	1	24340,	26086,	P40884
585	YJL215C	chrX	-	26411	26771	26411	26771	1	26411,	26771,	n/a
585	YJL214W	chrX	+	26886	28596	26886	28596	1	26886,	28596,	P40886
585	YJL213W	chrX	+	32162	33158	32162	33158	1	32162,	33158,	P40896
585	YJL212C	chrX	-	33849	36249	33849	36249	1	33849,	36249,	P40897
585	YJL211C	chrX	-	36756	37200	36756	37200	1	36756,	37200,	n/a
585	YJL210W	chrX	+	36918	37734	36918	37734	1	36918,	37734,	P32800
585	YJL209W	chrX	+	38004	39969	38004	39969	1	38004,	39969,	P07252
585	YJL208C	chrX	-	40193	41183	40193	41183	1	40193,	41183,	P08466
585	YJL207C	chrX	-	41388	47433	41388	47433	1	41388,	47433,	P39526
585	YJL206C	chrX	-	47658	49935	47658	49935	1	47658,	49935,	P39529
585	YJL205C	chrX	-	50138	50443	50138	50443	2	50138,50411,	50268,50443,	Q02820
585	YJL204C	chrX	-	50628	53151	50628	53151	1	50628,	53151,	P39531
585	YJL203W	chrX	+	53340	54183	53340	54183	1	53340,	54183,	P32524
585	YJL202C	chrX	-	53942	54290	53942	54290	1	53942,	54290,	n/a
585	YJL201W	chrX	+	54378	56178	54378	56178	1	54378,	56178,	P32525
585	YJL200C	chrX	-	56443	58813	56443	58813	1	56443,	58813,	P39533
585	YJL199C	chrX	-	59855	60182	59855	60182	1	59855,	60182,	n/a
585	YJL198W	chrX	+	60843	63489	60843	63489	1	60843,	63489,	P39535
585	YJL197W	chrX	+	63804	67569	63804	67569	1	63804,	67569,	P39538
585	YJL197C-A	chrX	-	65804	66086	65804	66086	1	65804,	66086,	n/a
585	YJL196C	chrX	-	67849	68782	67849	68782	1	67849,	68782,	P39540
585	YJL195C	chrX	-	69240	69942	69240	69942	1	69240,	69942,	n/a
585	YJL194W	chrX	+	69337	70879	69337	70879	1	69337,	70879,	P09119
585	YJL193W	chrX	+	71365	72574	71365	72574	1	71365,	72574,	P39542
585	YJL192C	chrX	-	72709	73414	72709	73414	1	72709,	73414,	P39543
585	YJL191W	chrX	+	73786	74611	73786	74611	2	73786,74204,	73796,74611,	P39516
585	YJL190C	chrX	-	74909	75302	74909	75302	1	74909,	75302,	P0C0W1
585	YJL189W	chrX	+	75932	76474	75932	76474	2	75932,76324,	75938,76474,	P04650
585	YJL188C	chrX	-	76201	76510	76201	76510	1	76201,	76510,	n/a
585	YJL187C	chrX	-	76802	79262	76802	79262	1	76802,	79262,	P32944
585	YJL186W	chrX	+	80154	81915	80154	81915	1	80154,	81915,	P46982
585	YJL185C	chrX	-	82094	82976	82094	82976	1	82094,	82976,	P46983
585	YJL184W	chrX	+	83447	83819	83447	83819	1	83447,	83819,	P46984
585	YJL183W	chrX	+	84067	85336	84067	85336	1	84067,	85336,	P46985
585	YJL182C	chrX	-	85434	85752	85434	85752	1	85434,	85752,	n/a
585	YJL181W	chrX	+	85659	87495	85659	87495	1	85659,	87495,	P46987
585	YJL180C	chrX	-	87582	88560	87582	88560	1	87582,	88560,	P22135
585	YJL179W	chrX	+	88786	89116	88786	89116	1	88786,	89116,	P46988
585	YJL178C	chrX	-	89281	90097	89281	90097	1	89281,	90097,	P46989
585	YJL177W	chrX	+	90785	91657	90785	91657	2	90785,91411,	91094,91657,	P46990
585	YJL176C	chrX	-	92052	94530	92052	94530	1	92052,	94530,	P32591
585	YJL175W	chrX	+	94048	94561	94048	94561	1	94048,	94561,	n/a
585	YJL174W	chrX	+	95091	95922	95091	95922	1	95091,	95922,	P39005
585	YJL173C	chrX	-	96160	96529	96160	96529	1	96160,	96529,	P26755
585	YJL172W	chrX	+	97736	99467	97736	99467	1	97736,	99467,	P27614
585	YJL171C	chrX	-	99703	100894	99703	100894	1	99703,	100894,	P46992
585	YJL170C	chrX	-	101149	101779	101149	101779	1	101149,	101779,	P46993
585	YJL169W	chrX	+	102098	102467	102098	102467	1	102098,	102467,	n/a
585	YJL168C	chrX	-	102226	104428	102226	104428	1	102226,	104428,	P46995
585	YJL167W	chrX	+	105013	106072	105013	106072	1	105013,	106072,	P08524
585	YJL166W	chrX	+	106433	106718	106433	106718	1	106433,	106718,	P08525
585	YJL165C	chrX	-	106893	109461	106893	109461	1	106893,	109461,	P38970
585	YJL164C	chrX	-	109965	111159	109965	111159	1	109965,	111159,	P06244
585	YJL163C	chrX	-	111665	113333	111665	113333	1	111665,	113333,	P46996
585	YJL162C	chrX	-	113877	115629	113877	115629	1	113877,	115629,	P46997
585	YJL161W	chrX	+	117244	117787	117244	117787	1	117244,	117787,	P46998
585	YJL160C	chrX	-	117961	118825	117961	118825	1	117961,	118825,	P46999
585	YJL159W	chrX	+	120448	121690	120448	121690	1	120448,	121690,	P32478
585	YJL158C	chrX	-	122264	122948	122264	122948	1	122264,	122948,	P47001
585	YJL157C	chrX	-	123835	126328	123835	126328	1	123835,	126328,	P21268
585	YJL156W-A	chrX	+	126603	126825	126603	126825	1	126603,	126825,	n/a
585	YJL156C	chrX	-	126852	128952	126852	128952	1	126852,	128952,	P47002
585	YJL155C	chrX	-	129284	130643	129284	130643	1	129284,	130643,	P32604
586	YJL154C	chrX	-	131100	133935	131100	133935	1	131100,	133935,	P34110
586	YJL153C	chrX	-	134331	135933	134331	135933	1	134331,	135933,	P11986
586	YJL152W	chrX	+	136173	136533	136173	136533	1	136173,	136533,	n/a
586	YJL151C	chrX	-	136371	136773	136371	136773	1	136371,	136773,	P14359
586	YJL150W	chrX	+	137122	137425	137122	137425	1	137122,	137425,	n/a
586	YJL149W	chrX	+	137378	139370	137378	139370	1	137378,	139370,	P47005
586	YJL148W	chrX	+	140436	141138	140436	141138	1	140436,	141138,	P47006
586	YJL147C	chrX	-	141418	142567	141418	142567	1	141418,	142567,	P47007
586	YJL146W	chrX	+	143291	144701	143291	144701	1	143291,	144701,	P46958
586	YJL145W	chrX	+	145159	146044	145159	146044	1	145159,	146044,	P47008
586	YJL144W	chrX	+	146358	146673	146358	146673	1	146358,	146673,	P47009
586	YJL143W	chrX	+	147100	147577	147100	147577	1	147100,	147577,	P39515
586	YJL142C	chrX	-	147818	148211	147818	148211	1	147818,	148211,	n/a
586	YJL141C	chrX	-	147966	150390	147966	150390	1	147966,	150390,	P14680
586	YJL140W	chrX	+	150960	151626	150960	151626	1	150960,	151626,	P20433
586	YJL139C	chrX	-	151712	152999	151712	152999	1	151712,	152999,	P26725
586	YJL138C	chrX	-	153503	154691	153503	154691	1	153503,	154691,	P10081
586	YJL137C	chrX	-	154984	156127	154984	156127	1	154984,	156127,	P47011
586	YJL136W-A	chrX	+	156168	156252	156168	156252	1	156168,	156252,	Q3E801
586	YJL136C	chrX	-	156549	157273	156549	157273	2	156549,157249,	156789,157273,	Q3E754
586	YJL135W	chrX	+	157876	158194	157876	158194	1	157876,	158194,	n/a
586	YJL134W	chrX	+	158187	159417	158187	159417	1	158187,	159417,	P47013
586	YJL133C-A	chrX	-	159622	159847	159622	159847	1	159622,	159847,	Q3E7A3
586	YJL133W	chrX	+	160618	161563	160618	161563	1	160618,	161563,	P10566
586	YJL132W	chrX	+	161913	164166	161913	164166	1	161913,	164166,	P47014
586	YJL131C	chrX	-	164277	165348	164277	165348	1	164277,	165348,	P47015
586	YJL130C	chrX	-	165722	172367	165722	172367	1	165722,	172367,	P07259
586	YJL129C	chrX	-	173598	177306	173598	177306	1	173598,	177306,	P12685
586	YJL128C	chrX	-	178096	180103	178096	180103	1	178096,	180103,	P08018
586	YJL127W-A	chrX	+	180193	180310	180193	180310	1	180193,	180310,	n/a
586	YJL127C-B	chrX	-	181550	181709	181550	181709	1	181550,	181709,	Q3E828
586	YJL127C	chrX	-	182297	184220	182297	184220	1	182297,	184220,	P35208
586	YJL126W	chrX	+	184500	185424	184500	185424	1	184500,	185424,	P47016
586	YJL125C	chrX	-	185527	186679	185527	186679	1	185527,	186679,	P46959
586	YJL124C	chrX	-	187125	187644	187125	187644	1	187125,	187644,	P47017
586	YJL123C	chrX	-	188003	189440	188003	189440	1	188003,	189440,	P47018
586	YJL122W	chrX	+	189715	190243	189715	190243	1	189715,	190243,	P47019
586	YJL121C	chrX	-	190373	191090	190373	191090	1	190373,	191090,	P46969
586	YJL120W	chrX	+	191021	191345	191021	191345	1	191021,	191345,	n/a
586	YJL119C	chrX	-	191571	191895	191571	191895	1	191571,	191895,	n/a
586	YJL118W	chrX	+	191638	192298	191638	192298	1	191638,	192298,	P47022
586	YJL117W	chrX	+	192530	193466	192530	193466	1	192530,	193466,	P46956
586	YJL116C	chrX	-	193859	194873	193859	194873	1	193859,	194873,	P46955
586	YJL115W	chrX	+	196286	197126	196286	197126	1	196286,	197126,	P32447
586	YJL114W	chrX	+	197914	198595	197914	198595	1	197914,	198595,	P47023
586	YJL113W	chrX	+	198677	203325	198677	203325	2	198677,198999,	198998,203325,	P47024
586	YJL112W	chrX	+	205304	207449	205304	207449	1	205304,	207449,	P47025
586	YJL111W	chrX	+	207876	209529	207876	209529	1	207876,	209529,	P42943
586	YJL110C	chrX	-	209921	211577	209921	211577	1	209921,	211577,	P42944
586	YJL109C	chrX	-	211999	217309	211999	217309	1	211999,	217309,	P42945
586	YJL108C	chrX	-	217704	218856	217704	218856	1	217704,	218856,	P42946
586	YJL107C	chrX	-	218852	220016	218852	220016	1	218852,	220016,	P42947
586	YJL106W	chrX	+	221389	223327	221389	223327	1	221389,	223327,	P32581
586	YJL105W	chrX	+	225054	226737	225054	226737	1	225054,	226737,	P42948
586	YJL104W	chrX	+	227326	227776	227326	227776	1	227326,	227776,	P42949
586	YJL103C	chrX	-	229024	230881	229024	230881	1	229024,	230881,	P42950
586	YJL102W	chrX	+	231300	233760	231300	233760	1	231300,	233760,	P39677
586	YJL101C	chrX	-	234319	236356	234319	236356	1	234319,	236356,	P32477
586	YJL100W	chrX	+	237262	239086	237262	239086	1	237262,	239086,	P42951
586	YJL099W	chrX	+	239413	241654	239413	241654	1	239413,	241654,	P40955
586	YJL098W	chrX	+	242081	245258	242081	245258	1	242081,	245258,	P40856
586	YJL097W	chrX	+	245590	246244	245590	246244	1	245590,	246244,	P40857
586	YJL096W	chrX	+	246489	246975	246489	246975	1	246489,	246975,	P40858
586	YJL095W	chrX	+	247254	251691	247254	251691	1	247254,	251691,	Q01389
586	YJL094C	chrX	-	251820	254442	251820	254442	1	251820,	254442,	P40309
586	YJL093C	chrX	-	254736	256812	254736	256812	1	254736,	256812,	P40310
586	YJL092W	chrX	+	257422	260947	257422	260947	1	257422,	260947,	P12954
587	YJL090C	chrX	-	262756	265051	262756	265051	1	262756,	265051,	P47027
587	YJL089W	chrX	+	265925	268415	265925	268415	1	265925,	268415,	P46954
587	YJL088W	chrX	+	268798	269815	268798	269815	1	268798,	269815,	P05150
587	YJL087C	chrX	-	270001	272485	270001	272485	1	270001,	272485,	P09880
587	YJL086C	chrX	-	272477	272846	272477	272846	1	272477,	272846,	n/a
587	YJL085W	chrX	+	272826	274698	272826	274698	1	272826,	274698,	P19658
587	YJL084C	chrX	-	274861	278002	274861	278002	1	274861,	278002,	P47029
587	YJL083W	chrX	+	278840	280655	278840	280655	1	278840,	280655,	P47030
587	YJL082W	chrX	+	281184	283380	281184	283380	1	281184,	283380,	P47031
587	YJL081C	chrX	-	283801	285271	283801	285271	1	283801,	285271,	P80428
587	YJL080C	chrX	-	285557	289226	285557	289226	1	285557,	289226,	P06105
587	YJL079C	chrX	-	289874	290774	289874	290774	1	289874,	290774,	P47032
587	YJL078C	chrX	-	291335	293981	291335	293981	1	291335,	293981,	P47033
587	YJL077W-B	chrX	+	294046	294145	294046	294145	1	294046,	294145,	Q8TGT3
587	YJL077C	chrX	-	294665	295061	294665	295061	1	294665,	295061,	P47034
